trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
549,False,"{'a': 0.2692366161348684, 'e': 0.06923661613486834}",25,4,33.40563564285472,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.2690262403061907, 'e': 0.06902624030619069}",25,10,25.877746618467075,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.2688162459388803, 'e': 0.06881624593888033}",35,25,17.90862245159268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.26860663165208054, 'e': 0.06860663165208052}",20,15,9.681279467287066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.26839739607241875, 'e': 0.06839739607241876}",20,9,21.738258806403515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.268188537833953, 'e': 0.06818853783395303}",30,16,26.70616761033767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.26798005557811805, 'e': 0.06798005557811802}",20,10,16.900353168307742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.2677719479536723, 'e': 0.0677719479536723}",25,8,27.4885353182381,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.26756421361664573, 'e': 0.06756421361664569}",20,9,16.034649464392164,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.2673568512302872, 'e': 0.06735685123028715}",30,20,21.949226582204385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.26714985946501324, 'e': 0.06714985946501324}",20,0,25.184035660961037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
560,False,"{'a': 0.266943236998357, 'e': 0.06694323699835697}",25,20,8.775030366371023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.26673698251491706, 'e': 0.06673698251491705}",20,3,33.119492850853085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.2665310947063077, 'e': 0.06653109470630768}",25,14,15.595266950902534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.26632557227110876, 'e': 0.06632557227110873}",30,7,33.36675555744852,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.26612041391481644, 'e': 0.0661204139148164}",25,17,14.14438295244358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.26591561834979427, 'e': 0.06591561834979429}",20,6,27.503330528704936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.2657111842952249, 'e': 0.0657111842952249}",25,19,9.66651353449801,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.26550711047706166, 'e': 0.06550711047706163}",25,16,14.334836664319793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.265303395627981, 'e': 0.06530339562798101}",20,10,17.497202917407428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.26510003848733565, 'e': 0.06510003848733563}",20,13,12.627478152410587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.2648970378011072, 'e': 0.06489703780110719}",20,11,19.34135146850756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2646943923218602, 'e': 0.06469439232186021}",20,14,9.394847664803406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.264492100808696, 'e': 0.064492100808696}",20,12,17.54386539007557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.26429016202720707, 'e': 0.06429016202720704}",20,16,8.156590518302234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.26408857474943187, 'e': 0.06408857474943186}",30,19,19.32504990877056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.2638873377538101, 'e': 0.06388733775381013}",30,17,23.146601719796216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.2636864498251383, 'e': 0.06368644982513828}",25,8,31.354710042649337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.2634859097545256, 'e': 0.0634859097545256}",20,14,11.129924130412105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.2632857163393504, 'e': 0.06328571633935035}",20,0,30.36098213142615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.26308586838321674, 'e': 0.06308586838321673}",20,7,20.868514932312262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.26288636469591187, 'e': 0.06288636469591183}",30,16,22.79530393352349,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.2626872040933631, 'e': 0.06268720409336308}",30,18,22.30458767431221,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.2624883853975963, 'e': 0.062488385397596255}",20,16,9.98927646118075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.2622899074366935, 'e': 0.06228990743669349}",25,20,8.955400704152094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.2620917690447519, 'e': 0.0620917690447519}",20,0,31.573116195890442,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.26189396906184254, 'e': 0.06189396906184253}",20,8,24.655889769345702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.2616965063339695, 'e': 0.061696506333969496}",20,14,13.08703074898967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.2614993797130298, 'e': 0.06149937971302976}",30,22,18.017846960270326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.2613025880567729, 'e': 0.061302588056772925}",25,16,19.05986375547881,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.2611061302287616, 'e': 0.061106130228761574}",25,12,23.698728973240396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.26091000509833195, 'e': 0.060910005098331936}",25,19,12.891082173609338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.2607142115405548, 'e': 0.060714211540554765}",25,11,26.20559680880084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.26051874843619666, 'e': 0.060518748436196666}",20,5,24.496209035262304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.26032361467168175, 'e': 0.060323614671681756}",25,0,39.71249905629608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.2601288091390535, 'e': 0.06012880913905349}",25,17,15.61314217700189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.25993433073593697, 'e': 0.059934330735936986}",25,7,32.14236874174231,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.2597401783655016, 'e': 0.05974017836550162}",25,17,13.567247069018189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.2595463509364238, 'e': 0.05954635093642382}",25,20,5.004652163943058,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.25935284736285036, 'e': 0.05935284736285033}",35,19,26.36937089372461,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.25915966656436173, 'e': 0.059159666564361744}",20,9,21.611936894615713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.2589668074659362, 'e': 0.058966807465936175}",20,15,10.18824574353535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.2587742689979135, 'e': 0.0587742689979135}",30,17,25.313425832962086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.2585820500959597, 'e': 0.0585820500959597}",30,21,17.604305419889776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.2583901497010316, 'e': 0.058390149701031555}",30,19,20.88555401404764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.2581985667593417, 'e': 0.05819856675934168}",25,11,22.67526472659849,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.2580073002223237, 'e': 0.05800730022232372}",30,20,15.446686067995676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.257816349046598, 'e': 0.05781634904659801}",25,17,14.151343431847604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.2576257121939374, 'e': 0.057625712193937376}",20,16,7.55407385985178,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.2574353886312333, 'e': 0.05743538863123328}",20,13,12.76298788121652,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.25724537733046215, 'e': 0.057245377330462165}",30,12,35.55513841804744,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.25705567726865225, 'e': 0.05705567726865223}",20,0,29.00358851884643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.2568662874278504, 'e': 0.056866287427850375}",25,13,21.88890668342553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.2566772067950894, 'e': 0.056677206795089356}",20,0,31.39842586075415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
613,False,"{'a': 0.25648843436235536, 'e': 0.056488434362355316}",35,16,32.554085689841685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.25629996912655556, 'e': 0.056299969126555556}",20,10,18.17225945953754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.2561118100894866, 'e': 0.05611181008948657}",25,20,8.927956930832071,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.25592395625780223, 'e': 0.05592395625780224}",20,14,10.888986666539768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.2557364066429825, 'e': 0.05573640664298248}",30,17,22.149965944670043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.2555491602613019, 'e': 0.055549160261301904}",20,16,5.7137726857217945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.255362216133799, 'e': 0.055362216133799}",35,16,32.21019848469907,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.25517557328624535, 'e': 0.055175573286245325}",25,16,13.520904217548555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.25498923074911506, 'e': 0.05498923074911504}",25,2,31.662569957455652,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.2548031875575548, 'e': 0.054803187557554804}",20,16,7.429049204501789,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.2546174427513537, 'e': 0.05461744275135364}",20,11,16.608773885539755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.25443199537491334, 'e': 0.05443199537491332}",25,16,16.326087063990794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.2542468444772188, 'e': 0.054246844477218795}",20,7,23.933655579304357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.254061989111809, 'e': 0.05406198911180899}",30,22,15.107736546044539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.25387742833674776, 'e': 0.053877428336747746}",20,16,6.462502200261108,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.253693161214595, 'e': 0.05369316121459499}",25,0,36.4963589614335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
629,False,"{'a': 0.2535091868123783, 'e': 0.05350918681237824}",35,18,29.19075834130322,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.25332550420156424, 'e': 0.053325504201564226}",25,17,13.820744372457357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.2531421124580307, 'e': 0.05314211245803071}",20,16,7.818839056872517,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.2529590106620387, 'e': 0.05295901066203869}",25,3,32.367930644798285,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.25277619789820466, 'e': 0.05277619789820466}",20,0,28.655565410567743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.2525936732554732, 'e': 0.052593673255473206}",30,22,14.182003554111947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.2524114358270897, 'e': 0.05241143582708969}",25,14,17.65562588620788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.25222948471057327, 'e': 0.05222948471057326}",25,14,19.905353599027244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.2520478190076901, 'e': 0.05204781900769008}",30,20,19.57916070965089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.25186643782442664, 'e': 0.051866437824426646}",25,14,13.629690564079198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.25168534027096345, 'e': 0.051685340270963456}",30,18,19.630377135022936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.2515045254616487, 'e': 0.051504525461648715}",20,14,11.806392404196696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.2513239925149725, 'e': 0.051323992514972494}",30,20,18.61204449645959,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.25114374055354083, 'e': 0.05114374055354082}",30,17,22.164540238261075,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.2509637687040501, 'e': 0.050963768704050144}",25,20,9.436089278019768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.250784076097262, 'e': 0.050784076097261974}",25,13,20.01258366719209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.25060466186797764, 'e': 0.050604661867977616}",35,12,36.221599212480484,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.25042552515501326, 'e': 0.05042552515501327}",20,16,7.253085595714772,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.25024666510117516, 'e': 0.05024666510117514}",20,10,16.66404860517088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.2500680808532349, 'e': 0.05006808085323491}",30,23,14.340351944739808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.24988977156190523, 'e': 0.049889771561905216}",20,6,25.14469597472822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,4,24.898668094769036,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,3,27.4504475713099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",35,25,21.29696904206584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,12,14.752963000376095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,0,23.730491289906247,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",25,16,15.940028329148593,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,16,6.519983404426455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,7,37.962351968139885,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,13,16.852959030706923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,14,12.494080815314945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,8,18.32353421060635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,11,14.38015528458308,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,17,15.995320202367493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,14,13.952446591190148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,1,31.56845705433603,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,15,15.578297730612222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,9,19.393191841224805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",25,16,17.354058272795932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,9,18.949048872342324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,7,17.28216767864963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,6,17.93790556038224,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,17,18.187309892004794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",30,22,14.50438562117431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,9,27.079465108647177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,14,11.394264082286403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,9,20.49148612031501,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,5,28.115419509174885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,11,16.21234843984074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,7,35.040131651271054,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,12,27.14957275916676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",30,16,25.695299496268625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,14,14.990068836650263,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,15,8.767676951583393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,0,30.080961034292425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0.0, 'e': 0.0}",30,14,26.740049824396657,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,11,25.314706498919556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,13,13.706932022365235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",20,12,14.755212861130666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,4,29.253885783413413,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",30,16,24.40674582575894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,6,22.651172884645682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,12,21.837580185838867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,15,6.036008176571185,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,12,11.92431530726678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",20,11,17.779167679587115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",25,11,27.035011128893995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",30,19,19.53253694985389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",30,13,31.680147267541148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",30,12,32.15979813217191,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",20,10,19.31726062820978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
